song_name,artist_name,id,type,part,version,votes,rating,difficulty,tuning,capo,url_web,upload_date,upload_year,chart_year,genre,main_key,bpm,song_structure,has_intro,has_verse,has_chorus,has_pre_chorus,has_bridge,has_outro,has_solo,has_interlude,chord_1,chord_1_count,chord_2,chord_2_count,chord_3,chord_3_count,all_chords_summary,complexity,repetition,melodicness,energy,finger_movement,disruption,root_stability,intra_root_variation,harmonic_palette,loop_strength,structure_variation,playability,harmonic_softness
Fresh,Kool & the Gang,3423971,Bass Tabs,,2,3,4.56735,advanced,E A D G,0,https://tabs.ultimate-guitar.com/tab/kool-the-gang/fresh-bass-3423971,2020-11-19,2020,1985,r&b funk & soul,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.1794892312139922,0.9887769219650195,0.9064330044871614,1.0,0.1621415444158955,0.09356699551283862,0.8681550138795064,0.0,0.8125,0.0,0.0,0.8205107687860078,0.7083333333333333
Funkytown,"Lipps, Inc.",1744082,Bass Tabs,,2,4,4.772,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/lipps-inc-/funkytown-bass-1744082,2015-06-11,2015,1980,disco,,,n,0,0,0,0,0,0,0,0,,0,,0,,0,,0.26049783549783545,0.9112554112554112,0.0,1.0,0.5463203463203463,1.0,0.35966810966810964,0.0,1.0,0.0,0.9166666666666667,0.7395021645021645,0.625
Get Back,Ludacris,504548,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/ludacris/get-back-bass-504548,2007-04-18,2007,2005,hip hop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Glory Days,Bruce Springsteen,1565,Bass Tabs,,1,14,4.84732,,E A D G,0,https://tabs.ultimate-guitar.com/tab/bruce-springsteen/glory-days-bass-1565,2001-10-31,2001,1985,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.2321287128712871,0.9821782178217822,0.11439270659739242,1.0,0.47247524752475245,0.8856072934026076,0.5326732673267327,0.0,1.0,0.0,0.0,0.7678712871287129,0.625
Good,Better Than Ezra,1740461,Bass Tabs,,2,19,4.60929,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/better-than-ezra/good-bass-1740461,2015-05-28,2015,1995,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.22115384615384617,0.8846153846153846,0.7670118343195267,1.0,0.22692307692307692,0.23298816568047337,0.7307692307692308,0.0,0.75,0.0,0.0,0.7788461538461539,0.7083333333333333
Good Luck Babe,Chappell Roan,5235891,Bass Tabs,,1,17,4.9202,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/chappell-roan/good-luck-babe-bass-5235891,2024-04-21,2024,2024,,,,"Intro, Verse 1, Pre-Chorus, Chorus, Verse 2, Pre-Chorus, Chorus, Bridge!:D, Chorus, Outro",1,1,1,1,1,1,0,0,,0,,0,,0,,0.16494205039329737,0.9834782073500898,0.8290160301843971,1.0,0.14869847455133967,0.17098396981560296,0.7567943335521949,0.0,0.7916666666666666,0.0,1.0,0.8350579496067025,0.7083333333333334
Havent Met You Yet,Michael Bublé,1398133,Bass Tabs,,2,6,4.3782,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/1398133,2013-06-21,2013,2010,pop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.23427324545778408,0.9768168863555398,0.4469317414218876,1.0,0.37794739342120887,0.5530682585781124,0.641601353758461,0.0,1.0,0.0,0.0,0.765726754542216,0.625
Head Over Heels,Tears For Fears,1959889,Bass Tabs,,4,24,4.86684,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/tears-for-fears/head-over-heels-bass-1959889,2017-03-10,2017,1985,rock,,,"Intro, Verse, Chorus, Verse 2, Chorus 2, Outro",1,1,1,0,0,1,0,0,,0,,0,,0,,0.21534185077564072,0.9616453730608981,0.18226194177116425,1.0,0.4708429807973187,0.8177380582288358,0.5789124117891241,0.0,0.9583333333333334,0.0,0.5,0.7846581492243593,0.6666666666666666
Heartache Tonight,Eagles,14332,Bass Tabs,,1,14,4.67084,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/eagles/heartache-tonight-bass-14332,2001-10-31,2001,1980,rock,,,n,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Heartbeat Song,Kelly Clarkson,5849726,Bass Tabs,,1,0,0.0,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/kelly-clarkson/heartbeat-song-bass-5849726,2025-06-25,2025,2015,pop,F#,,"Intro, Verse 1, Pre-Chorus, Chorus, Verse 2, Pre-Chorus, Chorus, Bridge, Chorus, Outro",1,1,1,1,1,1,0,0,,0,,0,,0,,0.15352112676056337,0.9911971830985915,0.9897589763935727,1.0,0.05140845070422535,0.010241023606427296,0.9507042253521126,0.0,0.625,0.0,1.0,0.8464788732394366,0.7083333333333333
Heartbreaker,Pat Benatar,1482760,Bass Tabs,,2,8,4.67309,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/pat-benatar/heartbreaker-bass-1482760,2014-05-08,2014,1980,rock,,,"Intro, Verse, Chorus, Bridge, Outro",0,0,0,0,0,0,0,0,,0,,0,,0,,0.2144615509607182,0.9638461225982045,0.8679553709574805,1.0,0.18637526912296382,0.1320446290425194,0.8246740057683715,0.0,1.0,0.0,0.4166666666666667,0.7855384490392818,0.6666666666666666
Hearts Dont Break Around Here,Ed Sheeran,2088213,Bass Tabs,,1,0,0.0,,E A D G,0,https://tabs.ultimate-guitar.com/tab/ed-sheeran/hearts-dont-break-around-here-bass-2088213,2017-07-21,2017,2015,pop,,,"Verse 1, Pre-chorus, Chorus, Verse 2, Pre-chorus, Chorus, Bridge, Chorus",0,1,1,1,1,0,0,0,,0,,0,,0,,0.17727272727272728,0.9318181818181819,0.0,0.7829181494661921,0.47727272727272724,1.0,0.375,0.0,0.75,0.0,0.8333333333333334,0.8227272727272728,0.6666666666666667
Heaven,Bryan Adams,18615,Bass Tabs,,1,9,4.78368,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/bryan-adams/heaven-bass-18615,2001-10-31,2001,1985,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Hello,Adele,1779430,Bass Tabs,,1,41,4.55466,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/adele/hello-bass-1779430,2015-11-08,2015,2015,pop,,,"Intro/Verse, Pre Chorus, Chorus, End",1,1,1,1,0,0,0,0,,0,,0,,0,,0.2490740740740741,0.8148148148148149,0.0,1.0,0.5925925925925926,1.0,0.5185185185185186,0.0,0.625,0.0,0.6666666666666666,0.7509259259259259,0.6666666666666667
Here Comes The Hotstepper,Ini Kamoze,2902541,Bass Tabs,,1,9,4.20033,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/ini-kamoze/here-comes-the-hotstepper-bass-2902541,2019-11-23,2019,1995,reggae & ska,,,"Chorus, Verse , etc",0,1,1,0,0,0,0,0,,0,,0,,0,,0.18,0.8,0.6799999999999999,1.0,0.29333333333333333,0.32,0.7333333333333334,0.0,0.375,0.0,0.16666666666666666,0.8200000000000001,0.8333333333333334
Hey Soul Sister,Train,1014525,Bass Tabs,,2,12,4.62696,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/train/hey-soul-sister-bass-1014525,2010-12-23,2010,2010,rock,E,,"INTRO, VERSE, CHORUS, VERSE, CHORUS, BRIDGE, CHORUS, CODA",1,1,1,0,1,0,0,0,,0,,0,,0,,0.22507932463816402,0.9373016884045899,0.7118272386561445,0.9912905779889153,0.414856196533038,0.2881727613438556,0.7855370132648695,0.0,0.7916666666666666,0.0,1.0,0.774920675361836,0.6527777777777778
Higher,Creed,1158128,Bass Tabs,,2,20,4.49583,novice,D A D G,0,https://tabs.ultimate-guitar.com/tab/creed/higher-bass-1158128,2012-05-31,2012,2000,rock,D,,"Intro, 1st Verse, Pre-Chorus, Chorus, 2nd Verse, Pre-Chorus, Chorus, 1st Bridge, Guitar Solo, 2nd Bridge, Interlude, 3rd Bridge, Chorus",0,0,0,0,0,0,0,0,,0,,0,,0,,0.19841052238591472,0.9831403607018799,0.5187455730624736,0.9889397406559878,0.3924418655502741,0.48125442693752635,0.757709032406917,0.0,0.7916666666666666,0.0,0.6666666666666666,0.8015894776140854,0.6805555555555555
Him,Rupert Holmes,1219921,Bass Tabs,,1,4,4.772,,E A D G,0,https://tabs.ultimate-guitar.com/tab/rupert-holmes/him-bass-1219921,2013-02-28,2013,1980,pop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Hold Me Thrill Me Kiss Me Kill Me,U2,764,Bass Tabs,,1,9,4.4503,novice,Eb Ab Db Gb,0,https://tabs.ultimate-guitar.com/tab/u2/hold-me-thrill-me-kiss-me-kill-me-bass-764,2001-10-31,2001,1995,rock,,,"Intro, Main Riff, Chorus",1,0,1,0,0,0,0,0,,0,,0,,0,,0.19928485195031573,0.9184545367908775,0.5587075836085417,1.0,0.3595889879195275,0.4412924163914584,0.7061948258106033,0.0,0.75,0.0,0.5,0.8007151480496842,0.7222222222222222
Hold My Hand,Hootie & the Blowfish,1089444,Bass Tabs,,4,11,4.38597,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/hootie-the-blowfish/hold-my-hand-bass-1089444,2011-09-01,2011,1995,rock,B,,"Verse 1, Turnaround, Verse 2, Prechorus, Chorus, PreVerse, Verse 3, Prechorus 2, Chorus 2, Guitar Solo, Final Chorus, Outro",0,0,0,0,0,0,0,0,,0,,0,,0,,0.22950070323488042,0.9887482419127989,0.47129199380441167,1.0,0.48776371308016875,0.5287080061955883,0.759493670886076,0.0,1.0,0.0,1.0,0.7704992967651196,0.625
Holiday,Green Day,174790,Bass Tabs,,3,105,4.50378,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/green-day/holiday-bass-174790,2005-03-29,2005,2005,rock,Fm,,"Intro, Pre-verse, Verse, Chorus, Pre-verse, Verse, Chorus, Bridge, Guitar Solo, Bridge, Chorus, Outro",1,1,1,0,1,1,1,0,,0,,0,,0,,0.20138599258340317,0.9809100185414921,0.8211459510997632,1.0,0.24528241508733345,0.17885404890023676,0.8332631500888371,0.0,0.875,0.0,0.5,0.7986140074165968,0.65625
Hot To Go,Chappell Roan,5474832,Bass Tabs,,2,4,4.772,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/chappell-roan/hot-to-go-bass-5474832,2024-10-21,2024,2024,,F#,,"0:03, Chorus, Outro",0,0,1,0,0,1,0,0,,0,,0,,0,,0.24691176470588233,0.9139705882352941,0.919380736976163,1.0,0.11465686274509804,0.080619263023837,0.8751225490196078,0.0,0.875,0.0,0.75,0.7530882352941177,0.625
Houdini,Dua Lipa,5225232,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/dua-lipa/houdini-bass-5225232,2024-04-13,2024,2024,pop,Dm,,"Intro, Chorus 1, Verse 1, Chorus 2, Post-Chorus 1, Verse 2, Chorus 3, Post-Chorus 2, Bridge, Chorus 4, Outro",1,1,1,0,1,1,0,0,,0,,0,,0,,0.13963414634146343,0.9634146341463414,0.9892920880428316,1.0,0.09268292682926829,0.010707911957168352,0.975609756097561,0.0,0.75,0.0,1.0,0.8603658536585366,0.6666666666666667
How Deep Is Your Love,Calvin Harris,1773790,Bass Tabs,,1,6,4.71153,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/calvin-harris/how-deep-is-your-love-bass-1773790,2015-10-15,2015,2015,pop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.18404977375565612,0.9773755656108597,0.9616101226428615,1.0,0.12669683257918551,0.03838987735713847,0.9321266968325792,0.0,0.625,0.0,0.0,0.8159502262443439,0.7083333333333333
Hurt So Bad,Linda Ronstadt,4425977,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/linda-ronstadt/hurt-so-bad-bass-4425977,2022-11-16,2022,1980,rock,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Solo, Chorus, Outro",1,1,1,0,1,1,1,0,,0,,0,,0,,0.20946745562130176,0.9763313609467456,0.8387398900598718,1.0,0.19881656804733727,0.16126010994012815,0.7958579881656804,0.0,1.0,0.0,1.0,0.7905325443786982,0.6666666666666667
I Cant Tell You Why,Eagles,1200790,Bass Tabs,,3,15,4.74467,advanced,E A D G,0,https://tabs.ultimate-guitar.com/tab/eagles/i-cant-tell-you-why-bass-1200790,2012-12-14,2012,1980,rock,,,"Intro, VERSES 1 & 2, 1ST CHORUS, 2ND CHORUS, PRE-SOLO, SOLO, END CHORUS",0,0,0,0,0,0,0,0,,0,,0,,0,,0.18533210332103323,0.974169741697417,0.7578464345529065,1.0,0.22878228782287824,0.24215356544709354,0.7195571955719557,0.0,0.875,0.0,1.0,0.8146678966789668,0.7083333333333333
I Dont Care,Ed Sheeran,2761834,Bass Tabs,,1,4,4.34343,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/ed-sheeran/i-dont-care-bass-2761834,2019-07-12,2019,2015,pop,F#,,Verse 1,0,1,0,0,0,0,0,0,,0,,0,,0,,0.19798850574712645,0.9425287356321839,1.0,1.0,0.15632183908045977,0.0,1.0,0.0,0.625,0.0,0.16666666666666666,0.8020114942528735,0.625
I Dont Want To Be,Gavin DeGraw,1483840,Bass Tabs,,2,4,4.772,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/gavin-degraw/i-dont-want-to-be-bass-1483840,2014-05-12,2014,2005,rock,,,"Intro, Chorus}

[tab, Break 1}

[tab, Verse 2, Chorus, Break 2, Chorus, Outro",0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
I Feel For You,Chaka Khan,2085047,Bass Tabs,,1,3,4.56735,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/chaka-khan/i-feel-for-you-bass-2085047,2017-07-18,2017,1985,pop,,,"Verse, Chorus, Verse, Chorus, Solo, Outro",0,1,1,0,0,1,1,0,,0,,0,,0,,0.23586956521739127,0.9728260869565217,0.6121219281663516,1.0,0.34456521739130436,0.3878780718336484,0.7336956521739131,0.0,1.0,0.0,0.6666666666666666,0.7641304347826088,0.625
I Go To Extremes,Billy Joel,4305305,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/billy-joel/i-go-to-extremes-bass-4305305,2022-08-10,2022,1990,rock,C,,"Intro, Verse 1, Chorus 1, Verse 2, Chorus 2, Bridge, Piano solo / Chorus 3, Outro",1,1,1,0,1,1,1,0,,0,,0,,0,,0.20653061224489794,0.9836734693877551,0.97457309454394,1.0,0.08897959183673469,0.025426905456059974,0.9326530612244898,0.0,1.0,0.0,1.0,0.793469387755102,0.6666666666666667
I Got 5 On It,Luniz,2274603,Bass Tabs,,4,6,4.60047,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/luniz/i-got-5-on-it-bass-2274603,2018-01-07,2018,1995,hip hop,,,Main Riff,0,0,0,0,0,0,0,0,,0,,0,,0,,0.16186379928315411,0.8870071684587814,0.8717372582813042,1.0,0.16140232974910396,0.1282627417186958,0.7581989247311828,0.0,0.5416666666666666,0.0,0.16666666666666666,0.8381362007168459,0.8055555555555557
I Gotta Feeling,The Black Eyed Peas,965513,Bass Tabs,,1,17,4.57017,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/the-black-eyed-peas/i-gotta-feeling-bass-965513,2010-07-09,2010,2010,hip hop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.09840116279069766,0.9727470930232558,0.9891494082527718,1.0,0.05592296511627907,0.01085059174722823,0.9533066860465116,0.0,0.3125,0.0,0.0,0.9015988372093023,0.7916666666666666
I Knew I Loved You,Savage Garden,3350,Bass Tabs,,1,0,0.0,,E A D G,0,https://tabs.ultimate-guitar.com/tab/savage-garden/i-knew-i-loved-you-bass-3350,2001-10-31,2001,2000,pop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
I Know,Dionne Farris,3984025,Bass Tabs,,1,0,0.0,,E A D G,0,https://tabs.ultimate-guitar.com/tab/dionne-farris/i-know-bass-3984025,2021-12-11,2021,1995,rock,A,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Instrumental, Verse 3, Chorus/Outro",1,1,1,0,1,1,0,1,,0,,0,,0,,0.1840909090909091,0.9772727272727273,0.0,1.0,0.5789772727272727,1.0,0.06534090909090906,0.0,1.0,0.0,1.0,0.8159090909090909,0.7083333333333333
I Live My Life For You,FireHouse,2914175,Bass Tabs,,1,0,0.0,intermediate,Db Ab Db Gb,0,https://tabs.ultimate-guitar.com/tab/firehouse/i-live-my-life-for-you-bass-2914175,2019-12-04,2019,1995,rock,D,,"Pre Chorus - comes in at 0:29 sec, Chorus, Verse, Pre Chorus, Chorus, Solo, Pre Chorus, Chorus",0,1,1,1,0,0,1,0,,0,,0,,0,,0.525,0.0,1.0,0.1762114537444934,0.25,0.0,1.0,0.0,0.5,0.0,0.8333333333333334,0.475,0.7916666666666666
I Remember You,Skid Row,386304,Bass Tabs,,1,12,4.2936,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/skid-row/i-remember-you-bass-386304,2006-07-09,2006,1990,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.16944444444444445,0.8888888888888888,0.7592592592592593,1.0,0.2611111111111111,0.2407407407407407,0.7777777777777778,0.0,0.5,0.0,0.0,0.8305555555555555,0.7916666666666666
I Remember You Two,Skid Row,4974817,Bass Tabs,,1,0,0.0,,E A D G,0,https://tabs.ultimate-guitar.com/tab/skid-row/i-remember-you-two-bass-4974817,2023-10-03,2023,1990,rock,F#,,"Tabs by Mike R., Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus, Outro",1,1,1,0,1,1,0,0,,0,,0,,0,,0.2279250457038391,0.9926873857404022,0.9884194659919989,1.0,0.056124314442413156,0.011580534008001096,0.9497257769652651,0.0,1.0,0.0,1.0,0.7720749542961609,0.625
I Try,Macy Gray,1734901,Bass Tabs,,1,7,4.64041,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/macy-gray/i-try-bass-1734901,2015-05-07,2015,2000,r&b funk & soul,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.21025641025641023,0.9743589743589743,0.0,1.0,1.0,1.0,0.47756410256410253,0.0,1.0,0.0,0.0,0.7897435897435898,0.6666666666666667
I Wanna Be Your Lover,Prince,1685803,Bass Tabs,,1,14,4.78844,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/prince/i-wanna-be-your-lover-bass-1685803,2014-12-02,2014,1980,r&b funk & soul,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
I Want To Know What Love Is,Foreigner,1862294,Bass Tabs,,1,8,4.58218,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/foreigner/i-want-to-know-what-love-is-bass-1862294,2016-07-23,2016,1985,rock,,,"Verse: enter at :43, Chorus, Verse, Chorus",0,1,1,0,0,0,0,0,,0,,0,,0,,0.22012724935732647,0.9809318766066838,0.6943583301392404,1.0,0.2804562982005141,0.3056416698607596,0.7323264781491002,0.0,0.875,0.0,0.25,0.7798727506426736,0.6458333333333334
I Wish,Skee-Lo,1467,Bass Tabs,,1,24,4.57049,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/skee-lo/i-wish-bass-1467,2001-10-31,2001,1995,hip hop,G,,Main Riff,0,0,0,0,0,0,0,0,,0,,0,,0,,0.24285714285714288,0.7053571428571428,0.267578125,1.0,0.4285714285714286,0.732421875,0.5133928571428572,0.0,0.75,0.0,0.08333333333333333,0.7571428571428571,0.6875
I Wish It Would Rain Down,Phil Collins,1735902,Bass Tabs,,2,6,4.71153,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/phil-collins/i-wish-it-would-rain-down-bass-1735902,2015-05-08,2015,1990,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.23460385537723666,0.9759903615569083,0.24831451586368297,1.0,0.4895337576092972,0.751685484136317,0.6411005810736027,0.0,1.0,0.0,0.0,0.7653961446227633,0.625
Ice Ice Baby,Vanilla Ice,647,Bass Tabs,,1,37,4.61008,,E A D G,0,https://tabs.ultimate-guitar.com/tab/vanilla-ice/ice-ice-baby-bass-647,2001-10-31,2001,1990,hip hop,,,"Intro, Main, Chorus",1,0,1,0,0,0,0,0,,0,,0,,0,,0.07580645161290323,0.935483870967742,0.7377731529656608,1.0,0.2064516129032258,0.26222684703433924,0.5483870967741935,0.0,0.25,0.0,0.3333333333333333,0.9241935483870968,0.7916666666666666
If I Die Young,The Band Perry,1952891,Bass Tabs,,1,8,4.58218,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/the-band-perry/if-i-die-young-bass-1952891,2017-02-25,2017,2010,country,,,"Intro, Verse, Chorus, Verse 2, Bridge/Interlude, Outro",1,1,1,0,1,1,0,1,,0,,0,,0,,0.15943396226415094,0.9764150943396226,0.9526521893912424,1.0,0.08867924528301888,0.04734781060875756,0.8207547169811321,0.0,0.625,0.0,1.0,0.840566037735849,0.625
If You Love Somebody Set Them Free,Sting,1242121,Bass Tabs,,1,4,4.48629,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/sting/if-you-love-somebody-set-them-free-bass-1242121,2013-04-30,2013,1985,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.22307692307692306,0.9423076923076923,0.7051282051282051,1.0,0.258974358974359,0.2948717948717949,0.7051282051282051,0.0,1.0,0.0,0.0,0.7769230769230769,0.6666666666666667
Ill Stand By You,Pretenders,2943326,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/pretenders/ill-stand-by-you-bass-2943326,2019-12-28,2019,1995,,G,,"Intro, Verse 1, Pre-Chorus 1, Chorus 1, Verse 2, Pre-Chorus 2, Chorus 2, Solo, Pre-Chorus 3, Chorus 3, Outro",1,1,1,1,0,1,1,0,,0,,0,,0,,0.18194789081885857,0.9826302729528535,0.900325720865223,1.0,0.143424317617866,0.09967427913477701,0.8114143920595533,0.0,0.875,0.0,1.0,0.8180521091811415,0.7083333333333333
Im Not The Only One,Sam Smith,1716749,Bass Tabs,,2,28,4.85178,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/sam-smith/im-not-the-only-one-bass-1716749,2015-03-03,2015,2015,r&b funk & soul,,,"Verse, Bridge",0,0,0,0,0,0,0,0,,0,,0,,0,,0.2827586206896552,0.7931034482758621,0.0,1.0,0.6137931034482759,1.0,0.48275862068965514,0.0,0.75,0.0,0.3333333333333333,0.7172413793103448,0.6666666666666667
Im On Fire,Bruce Springsteen,2405383,Bass Tabs,,1,9,4.78368,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/bruce-springsteen/im-on-fire-bass-2405383,2018-06-19,2018,1985,rock,E,,"Intro, 1st & 2nd Verses, Chorus, Interlude, Bridge, 3rd Verse, Chorus, Outro",1,1,1,0,1,1,0,1,,0,,0,,0,,0.24451219512195121,0.9512195121951219,0.25163593099345627,1.0,0.3463414634146341,0.7483640690065437,0.09756097560975607,0.0,0.75,0.0,1.0,0.7554878048780488,0.625
Im The Only One,Melissa Etheridge,95955,Bass Tabs,,1,15,4.13358,,E A D G,0,https://tabs.ultimate-guitar.com/tab/melissa-etheridge/im-the-only-one-bass-95955,2003-11-28,2003,1995,folk,,,"Go On And Hold Her, But I'm The Only One, It's Only Fear, I'm The Only One",0,0,0,0,0,0,0,0,,0,,0,,0,,0.19431034482758622,0.9517241379310345,0.9657550535077289,1.0,0.0993103448275862,0.034244946492271104,0.9172413793103449,0.0,0.875,0.0,0.6666666666666666,0.8056896551724138,0.7083333333333333
In My House,Mary Jane Girls,5702570,Bass Tabs,,1,0,0.0,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/mary-jane-girls/in-my-house-bass-5702570,2025-03-09,2025,1985,r&b funk & soul,Ebm,,"Intro, Verse 1, Chorus 1, Post-Chorus 1, Verse 2, Chorus 2, Bridge, Chorus 3, Outro",1,1,1,0,1,1,0,0,,0,,0,,0,,0.13214285714285715,0.9821428571428571,0.5153061224489796,1.0,0.35357142857142854,0.48469387755102045,0.6607142857142857,0.0,0.75,0.0,1.0,0.8678571428571429,0.75
Into The Night,Benny Mardones,2504562,Bass Tabs,,1,4,4.772,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/benny-mardones/into-the-night-bass-2504562,2018-10-29,2018,1980,rock,C,,"Intro, Verse, Chorus, Verse, Verse",1,1,1,0,0,0,0,0,,0,,0,,0,,0.20524344569288389,0.9868913857677902,0.8118082733661575,1.0,0.20411985018726592,0.18819172663384254,0.7584269662921348,0.0,0.875,0.0,0.5,0.7947565543071161,0.6666666666666667
It Must Have Been Love,Roxette,3099485,Bass Tabs,,1,4,4.772,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/roxette/it-must-have-been-love-bass-3099485,2020-04-19,2020,1990,rock,,,"Verse 1, Chorus, Verse 2, Chorus, Bridge, Instrumental Break, Chorus, Outro",0,1,1,0,1,1,0,1,,0,,0,,0,,0.10502092050209204,0.9874476987447699,0.9065842684826946,1.0,0.13556485355648534,0.09341573151730537,0.8075313807531381,0.0,0.375,0.0,1.0,0.894979079497908,0.7916666666666666
Its Still Rock And Roll To Me,Billy Joel,866728,Bass Tabs,,2,6,4.60047,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/billy-joel/its-still-rock-and-roll-to-me-bass-866728,2009-08-31,2009,1980,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.05,0.875,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.95,0.875
Janies Got A Gun,Aerosmith,1477761,Bass Tabs,,1,4,4.62914,novice,Eb Ab Db Gb,0,https://tabs.ultimate-guitar.com/tab/aerosmith/janies-got-a-gun-bass-1477761,2014-04-19,2014,1990,rock,,,"Verse 1, Chorus, Verse 2, Chorus, Verse 3, Bridge, Solo, Chorus, Verse 4, Bridge, Outro",0,0,0,0,0,0,0,0,,0,,0,,0,,0.2183179714733685,0.9854550713165786,0.9299819788427688,1.0,0.12753565828931546,0.07001802115723131,0.8585389615331923,0.0,0.875,0.0,0.5,0.7816820285266315,0.6458333333333334
Jerk Out,The Time,955,Bass Tabs,,1,0,0.0,,E A D G,0,https://tabs.ultimate-guitar.com/tab/the-time/jerk-out-bass-955,2001-10-31,2001,1990,r&b funk & soul,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Jingle Bell Rock,Bobby Helms,1196819,Bass Tabs,,1,35,4.61592,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/bobby-helms/jingle-bell-rock-bass-1196819,2012-11-26,2012,2024,rock,C,,"Intro, Verse 1, Verse 2, Chorus 1, Verse 3, Instrumental, Chorus 2, Outro",0,0,0,0,0,0,0,0,,0,,0,,0,,0.1234637614353592,0.972590596411602,0.3604771864235485,0.8601953601953601,0.35839656761931776,0.6395228135764515,0.5093078505070563,0.0,0.5625,0.0,0.75,0.8765362385646408,0.8125
Jungle Love,The Time,141633,Bass Tabs,,1,15,3.46692,,E A D G,0,https://tabs.ultimate-guitar.com/tab/the-time/jungle-love-bass-141633,2004-10-16,2004,1985,r&b funk & soul,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.21428571428571427,0.7142857142857143,0.5714285714285714,1.0,0.35714285714285715,0.42857142857142855,0.7142857142857143,0.0,0.5,0.0,0.0,0.7857142857142857,0.7083333333333333
