song_name,artist_name,id,type,version,votes,rating,difficulty,tuning,capo,url_web,upload_date,upload_year,genre,main_key,bpm,song_structure,has_intro,has_verse,has_chorus,has_bridge,has_outro,chord_1,chord_1_count,chord_2,chord_2_count,chord_3,chord_3_count,complexity,repetition,melodicness,energy,finger_movement,disruption,root_stability,intra_root_variation,harmonic_palette,loop_strength,structure_variation,playability,harmonic_softness,release_year
Late Bloomer,Hailey Whitters,5096569.0,Chords,1.0,0,0.0,,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/hailey-whitters/late-bloomer-chords-5096569,2024-01-08,2024.0,country,Ab,126.0,"Intro, Verse 1, Verse 2, Chorus, Verse 2, Chorus, Guitar Solo, Bridge, Chorus, Outro",1,1,1,1,1,G,28,C,19,D,11,0.0262295081967213,0.9344262295081968,0.0,0.5878688524590163,0.0,0.5810266057511421,0.2295081967213114,0.0,0.4,0.1311475409836065,1.1666666666666667,0.9737704918032788,0.0,2015.0
Late Great Heartbreak,Old Dominion,5911454.0,Chords,1.0,0,0.0,,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/old-dominion/late-great-heartbreak-chords-5911454,2025-08-15,2025.0,country,E,112.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus, Outro",1,1,1,1,1,Am7,15,D,14,G,13,0.3333333333333333,0.8854166666666666,0.0,0.7527083333333333,1.125,0.9792751736111112,0.0104166666666666,0.6666666666666666,1.1,2.0,1.0,0.6666666666666667,0.4791666666666667,2025.0
Lauren Alaina,Lauren Alaina,1926957.0,Chords,1.0,0,0.0,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/lauren-alaina/lauren-alaina-chords-1926957,2017-01-02,2017.0,country,,,"Intro, Verse, Pre-Chorus, Chorus, Verse, Pre-Chorus, Chorus, Bridge, Chorus, Intro, Verse, Pre-Chorus, Chorus, Verse, Pre-Chorus, Chorus, Bridge, Chorus, Intro, Verse, Chorus, Verse, Chorus, Verse, Chorus, Intro, Verse, Chorus, Verse, Chorus, B",1,1,1,1,1,C,104,G,86,Am,75,0.0063205417607223,0.984198645598194,0.0,0.7252595936794582,0.5282167042889391,0.98874389168862,0.0045146726862302,0.3333333333333333,0.7,2.5823927765237022,1.0,0.9936794582392776,0.0,
Lawyers Guns And Money,Warren Zevon,1048639.0,Chords,1.0,484,4.74419,intermediate,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/warren-zevon/lawyers-guns-and-money-chords-1048639,2011-04-25,2011.0,rock,D,,"Intro, Verse 1, Verse 2, Bridge, Verse 3, Outro",1,1,0,1,1,D,51,A,41,E,23,0.0271990198967886,0.9578645192235457,0.0,0.7449461983437642,0.4137931034482758,0.7197151714532982,0.1743295019157088,0.1111111111111111,0.4000000000000001,0.5999433666776466,0.5,0.9728009801032114,0.0172413793103448,1993.0
Lay Down With You,Dylan Scott,4290110.0,Chords,1.0,17,4.87022,,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/dylan-scott/lay-down-with-you-chords-4290110,2022-07-29,2022.0,country,Eb,74.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Guitar Solo, Chorus, Outro",1,1,1,0,1,G,25,D,18,A,10,0.0440677966101694,0.9152542372881356,0.0,0.6294915254237288,0.2203389830508474,0.6756679115196783,0.1694915254237288,0.3333333333333333,0.5,0.0,1.0,0.9559322033898304,0.0169491525423728,2022.0
Lay It All On You,Wade Bowen,3885638.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/wade-bowen/lay-it-all-on-you-chords-3885638,2021-09-24,2021.0,country,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Chorus",1,1,1,0,0,G,28,A,23,Bm,22,0.0170212765957446,0.9574468085106383,0.0,0.7451063829787234,0.4680851063829787,0.96831145314622,0.0106382978723404,0.0,0.4,0.4680851063829787,0.6666666666666666,0.9829787234042552,0.0,2006.0
Lay It On Me,Dylan Scott,1735830.0,Chords,1.0,13,3.27525,novice,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/dylan-scott/lay-it-on-me-chords-1735830,2015-05-08,2015.0,country,E,,"Intro, Verse, Chorus, Verse, Chorus",1,1,1,0,0,Em,9,G,8,C,8,0.0352359550561797,0.9119101123595506,0.0,0.7192022471910112,0.9217977528089888,0.952288852417624,0.0112359550561797,0.0,0.4,0.4719101123595505,0.75,0.9647640449438202,0.0,2015.0
Lay Low,Josh Turner,1687012.0,Chords,2.0,131,4.87615,novice,E A D G B E,4.0,https://tabs.ultimate-guitar.com/tab/josh-turner/lay-low-chords-1687012,2014-12-10,2014.0,country,,,"Intro, Verse, Chorus, Verse, Chorus, Bridge, Chorus, Outro",1,1,1,1,1,G,29,Em7,26,Cadd9,25,0.1761031017911751,0.9398208824814328,0.3233435270132518,0.7317482161060141,1.4267365661861076,0.958960036614034,0.0158730158730158,0.1111111111111111,0.6,1.7716615698267073,0.8333333333333334,0.8238968982088247,0.2533857579729139,2014.0
Laying Low,Danielle Bradbery,2081895.0,Chords,1.0,35,4.85272,intermediate,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/danielle-bradbery/laying-low-chords-2081895,2017-07-12,2017.0,country,F,,"Intro, Verse 1, Chorus, Interlude, Verse 2, Chorus, Bridge, Chorus, Outro",0,0,0,0,0,F,32,Bb,24,C,15,0.0423120089786756,0.9312570145903478,0.0493827160493827,0.7545230078563412,0.824354657687991,0.829979556129949,0.1077441077441077,0.1666666666666666,0.5,0.1234567901234567,0.5833333333333334,0.9576879910213244,0.0246913580246913,2017.0
Layu,Valdy Nyonk,5826980.0,Chords,1.0,0,0.0,,E A D G B E,3.0,https://tabs.ultimate-guitar.com/tab/valdy-nyonk/layu-chords-5826980,2025-06-07,2025.0,,,,"Intro, Verse, Chorus, Instrumental, Chorus",1,1,1,0,0,Dm,12,Am,10,F,9,0.048,0.88,0.0,0.732,0.6,0.9408,0.02,0.0,0.6,0.0,0.6666666666666666,0.952,0.0,
Leads Me Home,The War And Treaty,5262573.0,Chords,1.0,0,0.0,,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/the-war-and-treaty/leads-me-home-chords-5262573,2024-05-10,2024.0,r&b funk & soul,A,,"Intro, Verse 1, Verse 2, Chorus, Verse 3, Chorus, Outro",1,1,1,0,1,G,30,Em,18,D,13,0.04,0.92,0.0,0.7413333333333334,0.5066666666666667,0.947377777777778,0.0266666666666666,0.3333333333333333,0.6,0.8533333333333334,1.0,0.96,0.0133333333333333,2025.0
Learnin A Lot About Love,Jason McCoy,3100967.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/jason-mccoy/learnin-a-lot-about-love-chords-3100967,2020-04-20,2020.0,country,,131.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus 2",1,1,1,1,0,G,34,D,21,C,20,0.0384615384615384,0.903846153846154,0.0,0.7061538461538461,0.173076923076923,0.8609467455621302,0.0673076923076923,0.3333333333333333,1.0,0.0769230769230769,1.0,0.9615384615384616,0.0,1995.0
Learning,Green River Ordinance,3574583.0,Chords,1.0,0,0.0,novice,E A D G B E,3.0,https://tabs.ultimate-guitar.com/tab/green-river-ordinance/learning-chords-3574583,2021-02-19,2021.0,rock,Bb,,"Intro, Verse 1, Verse 2, Chorus, Verse 3, Chorus, Bridge, Chorus",1,1,1,1,0,Em7,28,Cadd9,26,Dadd4/F#,24,0.4891089108910891,0.9504950495049505,0.5148514851485149,0.7161386138613861,3.8415841584158414,0.9704930889128516,0.0099009900990099,0.3333333333333333,0.5,1.1485148514851484,1.0,0.5108910891089109,0.7821782178217822,2009.0
Learning To Forgive My Heart,Catherine Britt,2243607.0,Chords,1.0,0,0.0,,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/catherine-britt/learning-to-forgive-my-heart-chords-2243607,2017-11-27,2017.0,country,,,"Intro, Chorus, Instrumental, Outro",1,0,1,0,1,A,20,E,9,D,8,0.0324324324324324,0.9189189189189187,0.0,0.7032432432432432,0.0,0.8692476260043828,0.054054054054054,0.0,0.3,2.054054054054054,0.6666666666666666,0.9675675675675676,0.0,2002.0
Leave Her Alone,Dylan Scott,4299158.0,Chords,1.0,6,4.82267,,E A D G B E,4.0,https://tabs.ultimate-guitar.com/tab/dylan-scott/leave-her-alone-chords-4299158,2022-08-05,2022.0,country,B,168.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus, Outro",1,1,1,1,1,G,43,D,33,C,31,0.0761904761904761,0.9523809523809524,0.0,0.7488888888888887,0.4444444444444444,0.9763164525069288,0.0079365079365079,0.3333333333333333,0.6,0.0,1.0,0.923809523809524,0.0952380952380952,2022.0
Leave Him In The Long Yard,Slim Dusty,1982915.0,Chords,1.0,28,4.59364,novice,E A D G B E,3.0,https://tabs.ultimate-guitar.com/tab/slim-dusty/leave-him-in-the-long-yard-chords-1982915,2017-04-18,2017.0,country,,,"Intro, Verse 1, Verse 2, Verse 3, Instrumental, Verse 4, Verse 5, Verse 6, Verse 7, Outro",1,1,0,0,1,D,20,A,15,G,5,0.0408064516129032,0.8979838709677419,0.0,0.5784677419354838,0.0,0.602799817898023,0.2092741935483871,0.0,0.35,0.7870967741935484,1.0833333333333337,0.9591935483870968,0.0,1980.0
Leave It All On The Altar,The Isaacs,3074174.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/the-isaacs/leave-it-all-on-the-altar-chords-3074174,2020-04-08,2020.0,country,,,"Intro, Chorus, Verse, Chorus, Verse, Chorus",1,1,1,0,0,E,24,F#7,13,B7,12,0.3508196721311475,0.860655737704918,0.0,0.7370491803278687,0.7049180327868853,0.8958613276001075,0.0737704918032786,1.0,1.7,0.1967213114754098,0.5,0.6491803278688525,0.4918032786885246,2013.0
Leave Me Alone,Tyler Hubbard,4620320.0,Chords,1.0,0,0.0,,Eb Ab Db Gb Bb Eb,0.0,https://tabs.ultimate-guitar.com/tab/tyler-hubbard/leave-me-alone-chords-4620320,2023-01-27,2023.0,,B,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Post-Chorus, Solo, Bridge, Chorus, Post-Chrous",1,1,1,1,0,G,41,F,25,Am,23,0.0134831460674157,0.9662921348314608,0.0,0.7364044943820225,0.5056179775280899,0.944577704835248,0.0224719101123595,0.0,0.3,2.202247191011236,1.3333333333333333,0.9865168539325844,0.0,2023.0
Leave Me Alone,William Clark Green,5313417.0,Chords,1.0,0,0.0,,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/william-clark-green/leave-me-alone-chords-5313417,2024-06-17,2024.0,country,,,"Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus, Outro",0,1,1,1,1,G,22,C,21,Am,6,0.0350877192982456,0.912280701754386,0.0,0.747719298245614,0.3157894736842105,0.9824561403508772,0.0,0.0,0.5,0.9824561403508772,0.8333333333333334,0.9649122807017544,0.0,2022.0
Leave My Heart Alone,Deborah Allen,3588314.0,Chords,1.0,0,0.0,novice,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/deborah-allen/leave-my-heart-alone-chords-3588314,2021-02-28,2021.0,country,Eb,,"Intro, Verse 1, Pre-Chorus, Chorus, Verse 2, Chorus, Bridge, Solo, Pre-Chorus, Chorus",1,1,1,1,0,D,57,G,44,C,35,0.010958904109589,0.9726027397260274,0.0,0.6436986301369862,0.0,0.7746293863764308,0.1164383561643835,0.0,0.4,0.0273972602739726,1.1666666666666667,0.989041095890411,0.0,1994.0
Leave The Light On,Sean McConnell,3780050.0,Chords,1.0,6,4.82267,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/sean-mcconnell/leave-the-light-on-chords-3780050,2021-07-05,2021.0,,,,,0,0,0,0,0,G,49,F,35,C,35,0.0287581699346405,0.9477124183006536,0.0,0.709673202614379,0.3790849673202614,0.8613781024392329,0.0718954248366013,0.3333333333333333,0.8,0.5751633986928104,0.0,0.9712418300653596,0.0130718954248366,2021.0
Leave The Night On,Sam Hunt,1493773.0,Chords,1.0,390,4.86614,novice,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/sam-hunt/leave-the-night-on-chords-1493773,2014-06-17,2014.0,country,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus, Outro",1,1,1,1,1,Cadd9,31,G,30,Dsus4,27,0.4480216216216216,0.952972972972973,1.0665225225225226,0.6638342342342343,2.6134054054054054,0.8300630818927035,0.086018018018018,0.3333333333333333,0.55,0.9585585585585584,0.9166666666666669,0.5519783783783784,0.7153513513513514,2014.0
Leavin,Paul Brandt,1040817.0,Chords,1.0,6,4.71153,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/paul-brandt/leavin-chords-1040817,2011-03-29,2011.0,country,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Instrumental, Bridge, Chorus, Outro",1,1,1,1,1,D,39,A,38,Bm,38,0.0104575163398692,0.9738562091503268,0.0,0.7208496732026144,0.4967320261437908,0.9804775940877442,0.0065359477124183,0.0,0.4,3.607843137254902,1.1666666666666667,0.9895424836601308,0.0,2004.0
Leavin On My Mind,Billy Walker,3315137.0,Chords,1.0,0,0.0,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/billy-walker/leavin-on-my-mind-chords-3315137,2020-08-30,2020.0,,F,,"Intro, Verse 1, Chorus, Solo, Verse 2, Solo, Chorus",1,1,1,0,0,F,23,C,15,Bb,10,0.1142857142857142,0.9285714285714286,0.0,0.5425,0.6428571428571429,0.444515306122449,0.3928571428571428,0.3333333333333333,0.4,0.2142857142857142,0.8333333333333334,0.8857142857142857,0.1428571428571428,1956.0
Leavin On Your Mind,LeAnn Rimes,5420133.0,Chords,1.0,3,4.734,,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/leann-rimes/leavin-on-your-mind-chords-5420133,2024-09-09,2024.0,country,Ab,95.0,"Verse 1, Verse 2, Chorus, Verse 3",0,1,1,0,0,G,9,C,8,Bm,5,0.2571428571428572,0.6938775510204082,0.0,0.6599999999999999,0.9183673469387756,0.5422740524781341,0.3673469387755102,1.0,1.5,0.0,0.6666666666666666,0.7428571428571429,0.2244897959183673,1992.0
Leavin On Your Mind,Lorrie Morgan,2317307.0,Chords,2.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/lorrie-morgan/leavin-on-your-mind-chords-2317307,2018-02-15,2018.0,country,,,"Intro, Verse, Chorus, Instrumental, Verse, Outro",1,1,1,0,1,G#m,12,A,11,F#m,10,0.0825396825396825,0.7936507936507937,0.0,0.7155555555555555,0.9206349206349206,0.891912320483749,0.0476190476190476,0.3333333333333333,1.3,0.0,0.6666666666666667,0.9174603174603174,0.0,2009.0
Leavin Stephenville,Kyle Park,1156611.0,Chords,1.0,10,4.64646,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/kyle-park/leavin-stephenville-chords-1156611,2012-05-25,2012.0,,,,,0,0,0,0,0,Am,13,C,13,G,9,0.0476190476190476,0.8809523809523809,0.0,0.6966666666666667,0.6190476190476191,0.929705215419501,0.0238095238095238,0.0,0.5,0.3809523809523809,0.0,0.9523809523809524,0.0,2011.0
Leaving Looks Good On You,LANCO,4982806.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/lanco/leaving-looks-good-on-you-chords-4982806,2023-10-08,2023.0,country,C,130.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Interlude, Verse 3, Chorus, Outro",1,1,1,0,1,F,31,C,28,G,13,0.0916666666666666,0.9270833333333334,0.0,0.6360416666666666,0.4791666666666667,0.6857638888888888,0.1666666666666666,0.3333333333333333,0.7,0.125,1.1666666666666667,0.9083333333333332,0.1041666666666666,2018.0
Leaving Louisiana In The Broad Daylight,Rodney Crowell,4219906.0,Chords,1.0,46,4.74297,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/rodney-crowell/leaving-louisiana-in-the-broad-daylight-chords-4219906,2022-06-05,2022.0,country,,,"Verse, Chorus, Chorus",0,1,1,0,0,G,19,C,19,Em,6,0.032,0.92,0.0,0.746,0.24,0.98,0.0,0.0,0.4,1.76,0.3333333333333333,0.968,0.0,1978.0
Leaving On The Evening Tide,Ron Hynes,2974844.0,Chords,1.0,13,4.77529,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/ron-hynes/leaving-on-the-evening-tide-chords-2974844,2020-02-01,2020.0,folk,D,,"Intro, Verse, Verse, Key Change, Verse",1,1,0,0,0,D,35,A,34,E,20,0.0486111111111111,0.9097222222222222,0.0416666666666666,0.7202777777777778,0.5416666666666666,0.9244791666666669,0.0625,0.6666666666666666,1.3,0.0,0.5,0.9513888888888888,0.0208333333333333,1997.0
Leaving The Flower,Valdy Marshall,3521114.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/valdy-marshall/leaving-the-flower-chords-3521114,2021-01-18,2021.0,,F#,,"Intro, Verse, Pre-Chorus, Chorus, Interlude, Verse 2, Pre-Chorus, Chorus, Outro",1,1,1,0,1,B,21,F#,17,C#,17,0.0476190476190476,0.8809523809523809,0.0,0.7516666666666667,0.9047619047619048,0.9175170068027212,0.0714285714285714,0.3333333333333333,1.0,0.0,1.1666666666666667,0.9523809523809524,0.0,
Left Me Behind,Morgan Wade,3576545.0,Chords,1.0,48,4.85106,,E A D G B E,4.0,https://tabs.ultimate-guitar.com/tab/morgan-wade/left-me-behind-chords-3576545,2021-02-21,2021.0,country,,,Verse,0,1,0,0,0,G,26,D,26,A,26,0.0186915887850467,0.9532710280373832,0.0,0.7469158878504671,0.4859813084112149,0.9721373045680846,0.0093457943925233,0.0,0.5,2.691588785046729,0.1666666666666666,0.9813084112149532,0.0,2020.0
Lefty Left Us Lonely,Boxcar Willie,1730955.0,Chords,1.0,4,4.772,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/boxcar-willie/lefty-left-us-lonely-chords-1730955,2015-04-18,2015.0,country,,,,0,0,0,0,0,G,14,D7,9,C,7,0.2666666666666666,0.8787878787878788,0.0,0.7387878787878788,0.7272727272727273,0.8815426997245179,0.0909090909090909,0.3333333333333333,0.4,0.9696969696969696,0.0,0.7333333333333334,0.3636363636363636,1982.0
Legacy,Drew Baldridge,4571921.0,Chords,1.0,0,0.0,,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/drew-baldridge/legacy-chords-4571921,2022-12-21,2022.0,,,,"Intro, Verse, Pre-Chorus, Chorus, Verse, Pre-Chorus, Chorus, Break, Chorus, Outro",1,1,1,0,1,C,46,F,45,G,14,0.019047619047619,0.9523809523809524,0.0,0.6988888888888889,0.3174603174603174,0.8402620307382213,0.0793650793650793,0.0,0.6,0.0634920634920634,1.0,0.9809523809523808,0.0,2022.0
Legends,Clare Dunn,4696016.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/clare-dunn/legends-chords-4696016,2023-03-22,2023.0,,D,80.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus, Outro-Guitar Solo",1,1,1,1,1,D,19,G,19,A,5,0.0340425531914893,0.9148936170212766,0.0,0.6557446808510639,0.1702127659574468,0.7424173834314169,0.1276595744680851,0.0,0.4,0.2553191489361702,1.0,0.9659574468085106,0.0,2023.0
Lemonade,Maren Morris,5788652.0,Chords,1.0,7,4.8404,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/maren-morris/lemonade-chords-5788652,2025-05-09,2025.0,rock,D,,"Intro, Verse 1, Verse 2, Pre-Chorus, Chorus, Verse 3, Pre-Chorus, Chorus, Post-Chorus, Bridge, Chorus, Post-Chorus",1,1,1,1,0,D,17,Em,14,Bm,14,0.0709677419354838,0.8709677419354839,0.0,0.7148387096774194,0.6129032258064516,0.8751300728407908,0.064516129032258,0.6666666666666666,0.8,1.2903225806451613,1.3333333333333333,0.9290322580645162,0.032258064516129,2025.0
Leona,Stonewall Jackson,1731407.0,Chords,1.0,3,4.56735,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/stonewall-jackson/leona-chords-1731407,2015-04-19,2015.0,,,,,0,0,0,0,0,C,21,F,12,G7,8,0.1955555555555555,0.9111111111111112,0.0,0.7444444444444445,0.3555555555555555,0.9777777777777776,0.0,0.0,0.4,0.0,0.0,0.8044444444444444,0.2666666666666666,1962.0
Lessons Learned,Tracy Lawrence,2666478.0,Chords,1.0,46,4.76334,,E A D G B E,3.0,https://tabs.ultimate-guitar.com/tab/tracy-lawrence/lessons-learned-chords-2666478,2019-04-17,2019.0,country,,,"Intro, Verse 1, Chorus, Interlude, Verse 2, Chorus, Solo, Chorus",1,1,1,0,0,D,17,Em,17,G,16,0.03125,0.921875,0.0,0.7490625,0.53125,0.984375,0.0,0.0,0.5,0.0,1.0,0.96875,0.0,1999.0
Let An Old Racehorse Run,The Del McCoury Band,4177003.0,Chords,1.0,7,4.8404,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/the-del-mccoury-band/let-an-old-racehorse-run-chords-4177003,2022-05-03,2022.0,country,D,,"Intro, Verse 1, Chorus, Instrumental Break, Verse 2, Chorus, Outro",1,1,1,0,1,D,70,G,37,A,33,0.0659459459459459,0.9567567567567568,0.0,0.2227027027027027,0.0864864864864864,0.0464864864864864,0.8,0.3333333333333333,0.8,0.1729729729729729,1.0,0.934054054054054,0.081081081081081,2003.0
Let Go Of Me,Valdy,1130920.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/valdy/let-go-of-me-chords-1130920,2012-02-15,2012.0,rock,,,,0,0,0,0,0,D,18,G,9,Bm,9,0.0444444444444444,0.8888888888888888,0.0,0.7133333333333334,0.5333333333333333,0.8918518518518519,0.0444444444444444,0.0,0.5,0.0,0.0,0.9555555555555556,0.0,1974.0
Let Her Go,Mark Collie,5195535.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/mark-collie/let-her-go-chords-5195535,2024-03-23,2024.0,country,D,,"Verse 1, Verse 2, Chorus, Verse 3, Outro",0,1,1,0,1,G,22,D,20,A7,10,0.1848484848484848,0.8787878787878788,0.0,0.7493939393939393,0.5757575757575758,0.9550045913682278,0.0303030303030303,0.3333333333333333,0.8,0.0,0.8333333333333334,0.8151515151515152,0.2272727272727272,1990.0
Let Him Fly,Patty Griffin,1724431.0,Chords,1.0,146,4.78126,novice,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/patty-griffin/let-him-fly-chords-1724431,2015-03-26,2015.0,country,,,,0,0,0,0,0,F,18,C,15,G,9,0.068,0.86,0.0,0.716,0.28,0.98,0.0,0.3333333333333333,0.7,0.4,0.0,0.932,0.02,1996.0
Let Him Roll,Guy Clark,5677449.0,Chords,1.0,11,4.81458,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/guy-clark/let-him-roll-chords-5677449,2025-02-22,2025.0,country,,,"Intro, Verse 1, Verse 2, Chorus, Verse 3, Chorus, Outro",1,1,1,0,1,C,36,G,36,F,18,0.0133333333333333,0.9666666666666668,0.0,0.7366666666666666,0.0,0.9451851851851852,0.0222222222222222,0.0,0.3,0.0,1.0,0.9866666666666668,0.0,1975.0
Let It Be Mine,Brett Young,2539188.0,Chords,1.0,16,4.916,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/brett-young/let-it-be-mine-chords-2539188,2018-12-09,2018.0,,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus",1,1,1,1,0,F,20,C,14,Am,7,0.0340425531914893,0.9148936170212766,0.0,0.6406382978723404,0.2978723404255319,0.7795382526029878,0.1063829787234042,0.0,0.4,0.0,0.8333333333333334,0.9659574468085106,0.0,2018.0
Let It Rain,Clare Bowen,2729367.0,Chords,1.0,0,0.0,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/clare-bowen/let-it-rain-chords-2729367,2019-06-17,2019.0,country,C,147.0,"Intro, Verse 1, Verse 2, Instrumental, Chorus, Instrumental, Bridge, Instrumental, Outro",1,1,1,1,1,C,34,F,22,G,5,0.035820895522388,0.9104477611940298,0.0,0.5628358208955223,0.1194029850746268,0.5907774560035642,0.2238805970149253,0.0,0.6,0.3582089552238806,1.1666666666666667,0.964179104477612,0.0,2018.0
Let It Ride,Ryan Adams,363448.0,Chords,1.0,165,4.84171,novice,E A D G B E,5.0,https://tabs.ultimate-guitar.com/tab/ryan-adams/let-it-ride-chords-363448,2006-05-09,2006.0,folk,,,"Intro, Verse, Chorus, Verse, Chorus, Bridge, Chorus",1,1,1,1,0,Fmaj7,32,C/G,25,G,24,0.1643310937428584,0.9405708670414552,0.3868816368816368,0.717748221277633,1.3599722717369778,0.8580290230091073,0.0745025671496259,0.2222222222222222,0.5333333333333333,0.6079193138016667,0.4444444444444444,0.8356689062571415,0.2342657342657342,2007.0
Let It Roll Let It Rock,Mel McDaniel,4987876.0,Chords,1.0,3,4.734,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/mel-mcdaniel/let-it-roll-let-it-rock-chords-4987876,2023-10-13,2023.0,country,F,,"Intro, Verse 1, Instrumental, Verse 2, Chorus, Instrumental, Verse 3, Chorus, Instrumental",1,1,1,0,0,F,34,Bb,6,C,6,0.0260869565217391,0.9347826086956522,0.0,0.4252173913043477,0.2608695652173913,0.2835538752362949,0.4565217391304347,0.0,0.3,0.0,1.0,0.9739130434782608,0.0,1984.0
Let Me Be There,Tanya Tucker,1812966.0,Chords,1.0,21,4.89185,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/tanya-tucker/let-me-be-there-chords-1812966,2016-02-07,2016.0,country,,,,0,0,0,0,0,C,19,F,9,G7,9,0.2390243902439024,0.8780487804878049,0.0,0.7429268292682927,0.5365853658536586,0.9280190362879238,0.048780487804878,0.3333333333333333,0.5,1.0731707317073171,0.0,0.7609756097560976,0.3170731707317073,1973.0
Let Me Be Your Friend,The Stanley Brothers,3999928.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/the-stanley-brothers/let-me-be-your-friend-chords-3999928,2021-12-24,2021.0,country,G,100.0,"Intro, Verse 1, Chorus, Instrumental, Verse 2, Chorus, Instrumental, Verse 3, Chorus, Chorus",1,1,1,0,0,G,67,C,20,D7,7,0.058,0.96,0.0,0.3259999999999999,0.14,0.1482,0.61,0.3333333333333333,0.4,0.16,1.0,0.942,0.07,1966.0
Let Me Belong To You,Brian Hyland,1693875.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/brian-hyland/let-me-belong-to-you-chords-1693875,2014-12-25,2014.0,,,,,0,0,0,0,0,Bb,19,Eb,15,F,15,0.128440366972477,0.8440366972477065,0.0,0.7407339449541284,0.6972477064220184,0.9367898325056814,0.036697247706422,0.6666666666666666,1.7,0.0,0.0,0.8715596330275229,0.110091743119266,1961.0
Let Me Down Easy,Billy Currington,1012948.0,Chords,2.0,673,4.82312,intermediate,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/billy-currington/let-me-down-easy-chords-1012948,2010-12-20,2010.0,country,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Solo, Chorus",1,1,1,0,0,G,17,C,8,Cadd9,8,0.1381803542673108,0.8624683689901081,0.1153899240855762,0.7502657004830917,0.9882102599493904,0.818804482970812,0.1048596733379342,0.4444444444444444,0.9666666666666668,0.0,0.9444444444444444,0.8618196457326892,0.1386128364389234,2010.0
