seed_title,source_seed
Thomas Wade,seed_country_artists.json
Thomas Wayne,seed_country_artists.json
Thompson Square,seed_country_artists.json
Those Poor Bastards,seed_country_artists.json
Tibby Edwards,seed_country_artists.json
Tiera Kennedy,seed_country_artists.json
Tiger Army,seed_country_artists.json
Tigirlily Gold,seed_country_artists.json
Tim Buckley,seed_country_artists.json
Tim Casey and the Bluecats,seed_country_artists.json
Tim Ryan,seed_country_artists.json
Tim Watson,seed_country_artists.json
Tim Wilson,seed_country_artists.json
Tin Hat,seed_country_artists.json
Tin Hat Trio,seed_country_artists.json
Tiny Grimes Swingtet,seed_country_artists.json
Todd Clark,seed_country_artists.json
Todd Phillips,seed_country_artists.json
Todd Snider,seed_country_artists.json
Tom Freund,seed_country_artists.json
Tom Gray,seed_country_artists.json
Tom Morgan,seed_country_artists.json
Tom Paxton,seed_country_artists.json
Tom Petty and the Heartbreakers,seed_country_artists.json
Tom Russell,seed_country_artists.json
Tom Thayer,seed_country_artists.json
Tom Waits,seed_country_artists.json
Tommie Tolleson,seed_country_artists.json
Tommy Cordell,seed_country_artists.json
Tommy Dorsey,seed_country_artists.json
Tommy Hill,seed_country_artists.json
Tommy Howell,seed_country_artists.json
Tommy Makem,seed_country_artists.json
Tommy Sands,seed_country_artists.json
Tony Furtado,seed_country_artists.json
Tony Furtado Band,seed_country_artists.json
Tony Joe White,seed_country_artists.json
Tony Rice,seed_country_artists.json
Tony Trischka,seed_country_artists.json
Town and Country,seed_country_artists.json
Tracy Chapman,seed_country_artists.json
Tracy Schwarz,seed_country_artists.json
Trailer Trash,seed_country_artists.json
Trampled by Turtles,seed_country_artists.json
Traveling Wilburys,seed_country_artists.json
Treehouse Fire,seed_country_artists.json
Tristen,seed_country_artists.json
Trout Fishing in America,seed_country_artists.json
Tumbleweed,seed_country_artists.json
Turnpike Troubadours,seed_country_artists.json
Tut Taylor,seed_country_artists.json
Twin Peaks,seed_country_artists.json
Two Tons of Steel,seed_country_artists.json
Tyler Farr,seed_country_artists.json
Tyrone Wells,seed_country_artists.json
Uncle Earl,seed_country_artists.json
Uncle Lucius,seed_country_artists.json
Uncle Tupelo,seed_country_artists.json
Unknown Hinson,seed_country_artists.json
Utah Phillips,seed_country_artists.json
Valerie June,seed_country_artists.json
Vassar Clements,seed_country_artists.json
Vernon Taylor,seed_country_artists.json
Very Artistic,seed_country_artists.json
Vetiver,seed_country_artists.json
Vic Jordan,seed_country_artists.json
Vic Tedesco,seed_country_artists.json
Vic Thomas and His Stringdusters,seed_country_artists.json
Vienna Teng,seed_country_artists.json
Violent Femmes,seed_country_artists.json
Virtual Bird,seed_country_artists.json
Vivian Williams,seed_country_artists.json
Voodoo Swing,seed_country_artists.json
Vybe,seed_country_artists.json
Wall of Voodoo,seed_country_artists.json
Walter Smith,seed_country_artists.json
Ward Hayden & The Outliers,seed_country_artists.json
Ward Swingle,seed_country_artists.json
Watermelon Slim & the Workers,seed_country_artists.json
Watkins Family Hour,seed_country_artists.json
Webb Wilder,seed_country_artists.json
Well Strung,seed_country_artists.json
Wendy Larson & Lee Bjorndal,seed_country_artists.json
Wendy Moten,seed_country_artists.json
Wes Swing,seed_country_artists.json
West End Motel,seed_country_artists.json
Western AF,seed_country_artists.json
Whiskey Shivers,seed_country_artists.json
Whiskeytown,seed_country_artists.json
Wilco,seed_country_artists.json
Wild Rose,seed_country_artists.json
Wildwood Valley Boys,seed_country_artists.json
"Wilene ""Sally Ann"" Forrester",seed_country_artists.json
Will Sexton,seed_country_artists.json
Willard Brady,seed_country_artists.json
Willard Grant Conspiracy,seed_country_artists.json
William Barker,seed_country_artists.json
William Elliott Whitmore,seed_country_artists.json
William Fitzsimmons,seed_country_artists.json
William Tyler,seed_country_artists.json
Willis Alan Ramsey,seed_country_artists.json
Willis Spears,seed_country_artists.json
Wilma Burgess,seed_country_artists.json
Wilson Brothers,seed_country_artists.json
Wolf Larsen,seed_country_artists.json
Woods,seed_country_artists.json
Wovenhand,seed_country_artists.json
X Ambassadors,seed_country_artists.json
Xasthur,seed_country_artists.json
Yarn,seed_country_artists.json
Yes Ma’am,seed_country_artists.json
Yonder Mountain String Band,seed_country_artists.json
Zach Bryan,seed_country_artists.json
Zach Schmidt,seed_country_artists.json
Zephyr,seed_country_artists.json
bitwize,seed_country_artists.json
dreamachine,seed_country_artists.json
for KING & COUNTRY,seed_country_artists.json
the Microphones,seed_country_artists.json
“Bashful” Vic Thomas,seed_country_artists.json
“Curly” Ray Cline,seed_country_artists.json
Bruce Springsteen,MusicBrainz tag:folk
Grateful Dead,MusicBrainz tag:folk
Wilco,MusicBrainz tag:folk
Pete Seeger,MusicBrainz tag:folk
R.E.M.,MusicBrainz tag:folk
Nina Simone,MusicBrainz tag:folk
Madonna,MusicBrainz tag:folk
Harry Belafonte,MusicBrainz tag:folk
Simon & Garfunkel,MusicBrainz tag:folk
Michael Jackson,MusicBrainz tag:folk
The Mountain Goats,MusicBrainz tag:folk
Carole King,MusicBrainz tag:folk
Tom Waits,MusicBrainz tag:folk
The Byrds,MusicBrainz tag:folk
Guns N’ Roses,MusicBrainz tag:folk
Crazy Horse,MusicBrainz tag:folk
Lead Belly,MusicBrainz tag:folk
The Kingston Trio,MusicBrainz tag:folk
The Kelly Family,MusicBrainz tag:folk
Cher,MusicBrainz tag:folk
Ani DiFranco,MusicBrainz tag:folk
Paul Simon,MusicBrainz tag:folk
Andrew Bird,MusicBrainz tag:folk
Lou Reed,MusicBrainz tag:folk
America,MusicBrainz tag:folk
Creedence Clearwater Revival,MusicBrainz tag:folk
Tom Petty and the Heartbreakers,MusicBrainz tag:folk
Jefferson Airplane,MusicBrainz tag:folk
Eagles,MusicBrainz tag:folk
The Mamas & the Papas,MusicBrainz tag:folk
Canned Heat,MusicBrainz tag:folk
Over the Rhine,MusicBrainz tag:folk
Chet Atkins,MusicBrainz tag:folk
Buckethead,MusicBrainz tag:folk
Elliott Smith,MusicBrainz tag:folk
Melanie,MusicBrainz tag:folk
Suzanne Vega,MusicBrainz tag:folk
Taj Mahal,MusicBrainz tag:folk
Heart,MusicBrainz tag:folk
The Lovin’ Spoonful,MusicBrainz tag:folk
Philip Glass,MusicBrainz tag:folk
Linda Ronstadt,MusicBrainz tag:folk
Indigo Girls,MusicBrainz tag:folk
Arlo Guthrie,MusicBrainz tag:folk
Bob Wills and His Texas Playboys,MusicBrainz tag:folk
The Doobie Brothers,MusicBrainz tag:folk
Jimmy Buffett,MusicBrainz tag:folk
"Crosby, Stills, Nash & Young",MusicBrainz tag:folk
Calexico,MusicBrainz tag:folk
Uncle Tupelo,MusicBrainz tag:folk
The Velvet Underground,MusicBrainz tag:folk
John Mellencamp,MusicBrainz tag:folk
Jackson Browne,MusicBrainz tag:folk
Don McLean,MusicBrainz tag:folk
Neutral Milk Hotel,MusicBrainz tag:folk
Randy Newman,MusicBrainz tag:folk
Jandek,MusicBrainz tag:folk
José Feliciano,MusicBrainz tag:folk
Dr. John,MusicBrainz tag:folk
Jim Croce,MusicBrainz tag:folk
David Grisman,MusicBrainz tag:folk
The String Cheese Incident,MusicBrainz tag:folk
Los Tigres del Norte,MusicBrainz tag:folk
Joanna Newsom,MusicBrainz tag:folk
Counting Crows,MusicBrainz tag:folk
Big Bill Broonzy,MusicBrainz tag:folk
Sufjan Stevens,MusicBrainz tag:folk
The Decemberists,MusicBrainz tag:folk
Leo Kottke,MusicBrainz tag:folk
John Fahey,MusicBrainz tag:folk
Phil Keaggy,MusicBrainz tag:folk
Iron & Wine,MusicBrainz tag:folk
Nitty Gritty Dirt Band,MusicBrainz tag:folk
Kansas,MusicBrainz tag:folk
Blackmore’s Night,MusicBrainz tag:folk
Bonnie “Prince” Billy,MusicBrainz tag:folk
Bright Eyes,MusicBrainz tag:folk
Sunburned Hand of the Man,MusicBrainz tag:folk
the Microphones,MusicBrainz tag:folk
Tom Paxton,MusicBrainz tag:folk
Bill Frisell,MusicBrainz tag:folk
Janis Joplin,MusicBrainz tag:folk
Ry Cooder,MusicBrainz tag:folk
John Mayer,MusicBrainz tag:folk
Dion,MusicBrainz tag:folk
John McCutcheon,MusicBrainz tag:folk
Shawn Colvin,MusicBrainz tag:folk
Jo Stafford,MusicBrainz tag:folk
The Seldom Scene,MusicBrainz tag:folk
Buffalo Springfield,MusicBrainz tag:folk
Tom Russell,MusicBrainz tag:folk
John Hiatt,MusicBrainz tag:folk
The Beau Brummels,MusicBrainz tag:folk
Janis Ian,MusicBrainz tag:folk
Loudon Wainwright III,MusicBrainz tag:folk
Death Cab for Cutie,MusicBrainz tag:folk
Leon Russell,MusicBrainz tag:folk
Doyle Lawson & Quicksilver,MusicBrainz tag:folk
The Turtles,MusicBrainz tag:folk
"Peter, Paul and Mary",MusicBrainz tag:folk
EELS,MusicBrainz tag:folk
"10,000 Maniacs",MusicBrainz tag:folk
The Brothers Four,MusicBrainz tag:folk
John Hartford,MusicBrainz tag:folk
John Stewart,MusicBrainz tag:folk
OneRepublic,MusicBrainz tag:folk
Harry Chapin,MusicBrainz tag:folk
Dave Van Ronk,MusicBrainz tag:folk
Ben Harper,MusicBrainz tag:folk
Melissa Etheridge,MusicBrainz tag:folk
Odetta,MusicBrainz tag:folk
Alejandro Escovedo,MusicBrainz tag:folk
Devendra Banhart,MusicBrainz tag:folk
Keller Williams,MusicBrainz tag:folk
Fleet Foxes,MusicBrainz tag:folk
Maria Muldaur,MusicBrainz tag:folk
Violent Femmes,MusicBrainz tag:folk
Phil Ochs,MusicBrainz tag:folk
Asleep at the Wheel,MusicBrainz tag:folk
Tommy Makem,MusicBrainz tag:folk
Animal Collective,MusicBrainz tag:folk
Utah Phillips,MusicBrainz tag:folk
Tim Buckley,MusicBrainz tag:folk
Jerry Garcia,MusicBrainz tag:folk
The Dead,MusicBrainz tag:folk
Ramblin’ Jack Elliott,MusicBrainz tag:folk
Hiss Golden Messenger,MusicBrainz tag:folk
"Crosby, Stills & Nash",MusicBrainz tag:folk
The New Christy Minstrels,MusicBrainz tag:folk
Dan Bern,MusicBrainz tag:folk
David Crosby,MusicBrainz tag:folk
Tracy Chapman,MusicBrainz tag:folk
Jim Hendricks,MusicBrainz tag:folk
Love,MusicBrainz tag:folk
Los Lobos,MusicBrainz tag:folk
Andrew Peterson,MusicBrainz tag:folk
Dropkick Murphys,MusicBrainz tag:folk
Sun City Girls,MusicBrainz tag:folk
Mississippi John Hurt,MusicBrainz tag:folk
The Avett Brothers,MusicBrainz tag:folk
Peter Mulvey,MusicBrainz tag:folk
John Fogerty,MusicBrainz tag:folk
Dave Hause,MusicBrainz tag:folk
Damien Jurado,MusicBrainz tag:folk
Poco,MusicBrainz tag:folk
Mark Lanegan,MusicBrainz tag:folk
Tony Rice,MusicBrainz tag:folk
Daniel Johnston,MusicBrainz tag:folk
Josh Rouse,MusicBrainz tag:folk
Marissa Nadler,MusicBrainz tag:folk
Jeff Buckley,MusicBrainz tag:folk
Greg Brown,MusicBrainz tag:folk
John Hammond,MusicBrainz tag:folk
M. Ward,MusicBrainz tag:folk
Steve Forbert,MusicBrainz tag:folk
Chris Smither,MusicBrainz tag:folk
The Hooters,MusicBrainz tag:folk
Todd Snider,MusicBrainz tag:folk
Richie Havens,MusicBrainz tag:folk
AJJ,MusicBrainz tag:folk
Cat Power,MusicBrainz tag:folk
Patti Smith,MusicBrainz tag:folk
Country Joe McDonald,MusicBrainz tag:folk
Jack White,MusicBrainz tag:folk
Eva Cassidy,MusicBrainz tag:folk
Larry Sparks,MusicBrainz tag:folk
Jean Ritchie,MusicBrainz tag:folk
Son Volt,MusicBrainz tag:folk
Rickie Lee Jones,MusicBrainz tag:folk
Mark Kozelek,MusicBrainz tag:folk
Ottmar Liebert,MusicBrainz tag:folk
Rory Block,MusicBrainz tag:folk
Jennifer Warnes,MusicBrainz tag:folk
Natalie Merchant,MusicBrainz tag:folk
Stefan Grossman,MusicBrainz tag:folk
Michelle Shocked,MusicBrainz tag:folk
Bruce Hornsby,MusicBrainz tag:folk
Sharon Van Etten,MusicBrainz tag:folk
Bob Seger & the Silver Bullet Band,MusicBrainz tag:folk
Roberta Flack,MusicBrainz tag:folk
George Winston,MusicBrainz tag:folk
Bon Iver,MusicBrainz tag:folk
Regina Spektor,MusicBrainz tag:folk
Tendon Levey,MusicBrainz tag:folk
Hot Tuna,MusicBrainz tag:folk
Livingston Taylor,MusicBrainz tag:folk
Mark O’Connor,MusicBrainz tag:folk
Loren Mazzacane Connors,MusicBrainz tag:folk
Brave Combo,MusicBrainz tag:folk
The Del McCoury Band,MusicBrainz tag:folk
Mount Eerie,MusicBrainz tag:folk
R. Carlos Nakai,MusicBrainz tag:folk
Leftover Salmon,MusicBrainz tag:folk
The Shins,MusicBrainz tag:folk
Art Garfunkel,MusicBrainz tag:folk
Smog,MusicBrainz tag:folk
Jerry Jeff Walker,MusicBrainz tag:folk
The Lumineers,MusicBrainz tag:folk
Beirut,MusicBrainz tag:folk
The Magnetic Fields,MusicBrainz tag:folk
Amos Lee,MusicBrainz tag:folk
Josh White,MusicBrainz tag:folk
Marc Cohn,MusicBrainz tag:folk
Melanie Martinez,MusicBrainz tag:folk
Okkervil River,MusicBrainz tag:folk
David Rovics,MusicBrainz tag:folk
Mike Seeger,MusicBrainz tag:folk
Steve Goodman,MusicBrainz tag:folk
Jack Hardy,MusicBrainz tag:folk
Stephen Stills,MusicBrainz tag:folk
16 Horsepower,MusicBrainz tag:folk
Sun Kil Moon,MusicBrainz tag:folk
Brewer & Shipley,MusicBrainz tag:folk
The Head and the Heart,MusicBrainz tag:folk
The Grass Roots,MusicBrainz tag:folk
Charlotte Martin,MusicBrainz tag:folk
Béla Fleck,MusicBrainz tag:folk
Michael Franks,MusicBrainz tag:folk
Barry McGuire,MusicBrainz tag:folk
Shawn Phillips,MusicBrainz tag:folk
Gordon Bok,MusicBrainz tag:folk
Eliza Gilkyson,MusicBrainz tag:folk
Blind Melon,MusicBrainz tag:folk
Robbie Basho,MusicBrainz tag:folk
Sebadoh,MusicBrainz tag:folk
Against Me!,MusicBrainz tag:folk
Flogging Molly,MusicBrainz tag:folk
William Fitzsimmons,MusicBrainz tag:folk
Jake Shimabukuro,MusicBrainz tag:folk
In Gowan Ring,MusicBrainz tag:folk
Claudia Schmidt,MusicBrainz tag:folk
Cathy Fink and Marcy Marxer,MusicBrainz tag:folk
Olivia Rodrigo,MusicBrainz tag:folk
Jim O’Rourke,MusicBrainz tag:folk
Band of Horses,MusicBrainz tag:folk
Ray LaMontagne,MusicBrainz tag:folk
John Sebastian,MusicBrainz tag:folk
David Wilcox,MusicBrainz tag:folk
Chip Taylor,MusicBrainz tag:folk
Jesse Colin Young,MusicBrainz tag:folk
Father John Misty,MusicBrainz tag:folk
Jeb Loy Nichols,MusicBrainz tag:folk
Tony Furtado,MusicBrainz tag:folk
Christine Lavin,MusicBrainz tag:folk
Peter Rowan,MusicBrainz tag:folk
BONES,MusicBrainz tag:folk
Jackson C. Frank,MusicBrainz tag:folk
Big Blood,MusicBrainz tag:folk
J.D. Crowe and the New South,MusicBrainz tag:folk
The Felice Brothers,MusicBrainz tag:folk
Stuart Davis,MusicBrainz tag:folk
Amps for Christ,MusicBrainz tag:folk
Mason Jennings,MusicBrainz tag:folk
The Youngbloods,MusicBrainz tag:folk
Brett Dennen,MusicBrainz tag:folk
Dawes,MusicBrainz tag:folk
Kate Wolf,MusicBrainz tag:folk
Sonny & Cher,MusicBrainz tag:folk
Bill Staines,MusicBrainz tag:folk
Madeleine Peyroux,MusicBrainz tag:folk
Erin McKeown,MusicBrainz tag:folk
Lonesome River Band,MusicBrainz tag:folk
Charles Manson,MusicBrainz tag:folk
Robin & Linda Williams,MusicBrainz tag:folk
The Clancy Brothers,MusicBrainz tag:folk
Hazel Dickens,MusicBrainz tag:folk
Kevin Devine,MusicBrainz tag:folk
Phoebe Snow,MusicBrainz tag:folk
Hoyt Axton,MusicBrainz tag:folk
Laurie Lewis,MusicBrainz tag:folk
Sweet Honey in the Rock,MusicBrainz tag:folk
Woods,MusicBrainz tag:folk
The Holy Modal Rounders,MusicBrainz tag:folk
Alex G,MusicBrainz tag:folk
Joe Walsh,MusicBrainz tag:folk
Joe Glazer,MusicBrainz tag:folk
Noah Kahan,MusicBrainz tag:folk
The Hackensaw Boys,MusicBrainz tag:folk
Harvey Reid,MusicBrainz tag:folk
Dr. Dog,MusicBrainz tag:folk
Kimya Dawson,MusicBrainz tag:folk
Ella Jenkins,MusicBrainz tag:folk
Nickel Creek,MusicBrainz tag:folk
Peter Ostroushko,MusicBrainz tag:folk
Ellis Paul,MusicBrainz tag:folk
Matt Costa,MusicBrainz tag:folk
X Ambassadors,MusicBrainz tag:folk
Riders in the Sky,MusicBrainz tag:folk
Mark Erelli,MusicBrainz tag:folk
Traveling Wilburys,MusicBrainz tag:folk
Adam Green,MusicBrainz tag:folk
Deer Tick,MusicBrainz tag:folk
Caedmon’s Call,MusicBrainz tag:folk
Catie Curtis,MusicBrainz tag:folk
Alison Krauss & Union Station,MusicBrainz tag:folk
Steve Riley and the Mamou Playboys,MusicBrainz tag:folk
Béla Fleck and the Flecktones,MusicBrainz tag:folk
The Highwaymen,MusicBrainz tag:folk
Carrie Newcomer,MusicBrainz tag:folk
Terry Scott Taylor,MusicBrainz tag:folk
Pearls Before Swine,MusicBrainz tag:folk
Storyhill,MusicBrainz tag:folk
Jonatha Brooke,MusicBrainz tag:folk
Cheryl Wheeler,MusicBrainz tag:folk
John Gorka,MusicBrainz tag:folk
Rodriguez,MusicBrainz tag:folk
Rasputina,MusicBrainz tag:folk
Peter Broderick,MusicBrainz tag:folk
Hem,MusicBrainz tag:folk
The Nashville Bluegrass Band,MusicBrainz tag:folk
Terry Callier,MusicBrainz tag:folk
Jesse Winchester,MusicBrainz tag:folk
The Subdudes,MusicBrainz tag:folk
Shel Silverstein,MusicBrainz tag:folk
The Fugs,MusicBrainz tag:folk
Akron/Family,MusicBrainz tag:folk
The Civil Wars,MusicBrainz tag:folk
Gogol Bordello,MusicBrainz tag:folk
Si Kahn,MusicBrainz tag:folk
Anne Hills,MusicBrainz tag:folk
She & Him,MusicBrainz tag:folk
Jack Rose,MusicBrainz tag:folk
Tony Trischka,MusicBrainz tag:folk
Jenny Owen Youngs,MusicBrainz tag:folk
Old & In the Way,MusicBrainz tag:folk
Ben Harper & The Innocent Criminals,MusicBrainz tag:folk
Country Gazette,MusicBrainz tag:folk
Guy Davis,MusicBrainz tag:folk
Adrianne Lenker,MusicBrainz tag:folk
Conor Oberst,MusicBrainz tag:folk
Xasthur,MusicBrainz tag:folk
Grizzly Bear,MusicBrainz tag:folk
SYML,MusicBrainz tag:folk
Cherish the Ladies,MusicBrainz tag:folk
William Tyler,MusicBrainz tag:folk
Ed McCurdy,MusicBrainz tag:folk
Sara K.,MusicBrainz tag:folk
Anal Cunt,MusicBrainz tag:folk
Asylum Street Spankers,MusicBrainz tag:folk
Trampled by Turtles,MusicBrainz tag:folk
Tyrone Wells,MusicBrainz tag:folk
Old Crow Medicine Show,MusicBrainz tag:folk
Scott McKenzie,MusicBrainz tag:folk
The Gaslight Anthem,MusicBrainz tag:folk
Chelsea Wolfe,MusicBrainz tag:folk
Solas,MusicBrainz tag:folk
Gracie Abrams,MusicBrainz tag:folk
Hot Club of Cowtown,MusicBrainz tag:folk
New Grass Revival,MusicBrainz tag:folk
Anaïs Mitchell,MusicBrainz tag:folk
Maggie Sansone,MusicBrainz tag:folk
The Innocence Mission,MusicBrainz tag:folk
American Authors,MusicBrainz tag:folk
Vienna Teng,MusicBrainz tag:folk
Vetiver,MusicBrainz tag:folk
Roky Erickson,MusicBrainz tag:folk
Barbara Dane,MusicBrainz tag:folk
Kris Delmhorst,MusicBrainz tag:folk
Chuck Ragan,MusicBrainz tag:folk
Josephine Foster,MusicBrainz tag:folk
John Craigie,MusicBrainz tag:folk
Leon Redbone,MusicBrainz tag:folk
Kate Campbell,MusicBrainz tag:folk
Panopticon,MusicBrainz tag:folk
The Wallflowers,MusicBrainz tag:folk
Six Organs of Admittance,MusicBrainz tag:folk
Mike Posner,MusicBrainz tag:folk
Lord Huron,MusicBrainz tag:folk
The Flatlanders,MusicBrainz tag:folk
Wovenhand,MusicBrainz tag:folk
John Grant,MusicBrainz tag:folk
Trout Fishing in America,MusicBrainz tag:folk
The Slambovian Circus of Dreams,MusicBrainz tag:folk
Mitski,MusicBrainz tag:folk
Pieta Brown,MusicBrainz tag:folk
Patty Larkin,MusicBrainz tag:folk
Jim James,MusicBrainz tag:folk
IIIrd Tyme Out,MusicBrainz tag:folk
Josh Garrels,MusicBrainz tag:folk
Phosphorescent,MusicBrainz tag:folk
Edie Brickell,MusicBrainz tag:folk
Sara Hickman,MusicBrainz tag:folk
Kim Richey,MusicBrainz tag:folk
Ben Vaughn,MusicBrainz tag:folk
Slightly Stoopid,MusicBrainz tag:folk
The Books,MusicBrainz tag:folk
Martin Sexton,MusicBrainz tag:folk
Mischief Brew,MusicBrainz tag:folk
Bob Brozman,MusicBrainz tag:folk
Karla Bonoff,MusicBrainz tag:folk
Rosalie Sorrels,MusicBrainz tag:folk
The Kennedys,MusicBrainz tag:folk
Kaleidoscope,MusicBrainz tag:folk
Chris Hillman,MusicBrainz tag:folk
King Dude,MusicBrainz tag:folk
Clairo,MusicBrainz tag:folk
Country Joe and the Fish,MusicBrainz tag:folk
The David Grisman Quintet,MusicBrainz tag:folk
Nina Nastasia,MusicBrainz tag:folk
American Music Club,MusicBrainz tag:folk
Rising Appalachia,MusicBrainz tag:folk
Virtual Bird,MusicBrainz tag:folk
Rachael Sage,MusicBrainz tag:folk
Lou & Peter Berryman,MusicBrainz tag:folk
Jeffrey Foucault,MusicBrainz tag:folk
Ben Sollee,MusicBrainz tag:folk
Johanna Warren,MusicBrainz tag:folk
Kurt Vile,MusicBrainz tag:folk
Kevin Morby,MusicBrainz tag:folk
Jorma Kaukonen,MusicBrainz tag:folk
Chuck Johnson,MusicBrainz tag:folk
Ann Wilson,MusicBrainz tag:folk
Dan Crary,MusicBrainz tag:folk
Nathaniel Rateliff & The Night Sweats,MusicBrainz tag:folk
Jeffrey Lewis,MusicBrainz tag:folk
Bruce Springsteen,MusicBrainz tag:americana
Wilco,MusicBrainz tag:americana
Lana Del Rey,MusicBrainz tag:americana
Tom Waits,MusicBrainz tag:americana
Lady Gaga,MusicBrainz tag:americana
Philip Glass,MusicBrainz tag:americana
Lynyrd Skynyrd,MusicBrainz tag:americana
John Mellencamp,MusicBrainz tag:americana
Beyoncé,MusicBrainz tag:americana
Charles Ives,MusicBrainz tag:americana
Calexico,MusicBrainz tag:americana
Randy Newman,MusicBrainz tag:americana
Counting Crows,MusicBrainz tag:americana
The Dead,MusicBrainz tag:americana
Ry Cooder,MusicBrainz tag:americana
Bonnie “Prince” Billy,MusicBrainz tag:americana
The National,MusicBrainz tag:americana
Todd Snider,MusicBrainz tag:americana
"10,000 Maniacs",MusicBrainz tag:americana
Hiss Golden Messenger,MusicBrainz tag:americana
Son Volt,MusicBrainz tag:americana
John Mayer,MusicBrainz tag:americana
Hootie & the Blowfish,MusicBrainz tag:americana
Iron & Wine,MusicBrainz tag:americana
Chip Taylor,MusicBrainz tag:americana
John Craigie,MusicBrainz tag:americana
The White Buffalo,MusicBrainz tag:americana
Dropkick Murphys,MusicBrainz tag:americana
The Avett Brothers,MusicBrainz tag:americana
Mark Lanegan,MusicBrainz tag:americana
Joe Henry,MusicBrainz tag:americana
Smog,MusicBrainz tag:americana
Micah P. Hinson,MusicBrainz tag:americana
The Tony Rice Unit,MusicBrainz tag:americana
The Milk Carton Kids,MusicBrainz tag:americana
Alison Krauss & Union Station,MusicBrainz tag:americana
Commander Cody & His Lost Planet Airmen,MusicBrainz tag:americana
Red Wanting Blue,MusicBrainz tag:americana
Delta Spirit,MusicBrainz tag:americana
Michelle Malone,MusicBrainz tag:americana
Natalie Merchant,MusicBrainz tag:americana
Amy Speace,MusicBrainz tag:americana
American Music Club,MusicBrainz tag:americana
The Civil Wars,MusicBrainz tag:americana
Hurray for the Riff Raff,MusicBrainz tag:americana
Dawes,MusicBrainz tag:americana
Pura Fé,MusicBrainz tag:americana
Jerry Douglas,MusicBrainz tag:americana
Bettye LaVette,MusicBrainz tag:americana
Roger Clyne & the Peacemakers,MusicBrainz tag:americana
Stephen Kellogg and the Sixers,MusicBrainz tag:americana
Jesse Winchester,MusicBrainz tag:americana
The Handsome Family,MusicBrainz tag:americana
Crooked Still,MusicBrainz tag:americana
The Wallflowers,MusicBrainz tag:americana
Cary Morin,MusicBrainz tag:americana
Willard Grant Conspiracy,MusicBrainz tag:americana
Caamp,MusicBrainz tag:americana
Jesse Malin,MusicBrainz tag:americana
Lost Dogs,MusicBrainz tag:americana
The Lumineers,MusicBrainz tag:americana
Bill Callahan,MusicBrainz tag:americana
The Blasters,MusicBrainz tag:americana
Zach Bryan,MusicBrainz tag:americana
Band of Horses,MusicBrainz tag:americana
Alison Krauss,MusicBrainz tag:americana
William Elliott Whitmore,MusicBrainz tag:americana
Anaïs Mitchell,MusicBrainz tag:americana
David Ackles,MusicBrainz tag:americana
Rod Picott,MusicBrainz tag:americana
David Berkeley,MusicBrainz tag:americana
Jesse Welles,MusicBrainz tag:americana
Those Poor Bastards,MusicBrainz tag:americana
Dayna Kurtz,MusicBrainz tag:americana
Frankie Lee,MusicBrainz tag:americana
Punch Brothers,MusicBrainz tag:americana
Mazzy Star,MusicBrainz tag:americana
Reckless Kelly,MusicBrainz tag:americana
Mike West,MusicBrainz tag:americana
The Damnwells,MusicBrainz tag:americana
Jeremy Pinnell,MusicBrainz tag:americana
Ian Noe,MusicBrainz tag:americana
Magnolia Electric Co.,MusicBrainz tag:americana
Laura Cortese & The Dance Cards,MusicBrainz tag:americana
Friends of Dean Martinez,MusicBrainz tag:americana
Rachel Brooke,MusicBrainz tag:americana
Mudcrutch,MusicBrainz tag:americana
Ohtis,MusicBrainz tag:americana
Donna the Buffalo,MusicBrainz tag:americana
The Menzingers,MusicBrainz tag:americana
Lo Faber,MusicBrainz tag:americana
Big Richard,MusicBrainz tag:americana
Valerie June,MusicBrainz tag:americana
Chris Whitley,MusicBrainz tag:americana
Eric McFadden,MusicBrainz tag:americana
Sarah Jarosz,MusicBrainz tag:americana
Giant Panda Guerilla Dub Squad,MusicBrainz tag:americana
Wall of Voodoo,MusicBrainz tag:americana
The Secret Sisters,MusicBrainz tag:americana
Joe Pug,MusicBrainz tag:americana
Alela Diane,MusicBrainz tag:americana
Jon Dee Graham,MusicBrainz tag:americana
Laura Cortese,MusicBrainz tag:americana
Ethel Cain,MusicBrainz tag:americana
J.S. Ondara,MusicBrainz tag:americana
Patrick Sweany,MusicBrainz tag:americana
Two Tons of Steel,MusicBrainz tag:americana
The Droptines,MusicBrainz tag:americana
Jamestown Revival,MusicBrainz tag:americana
Twin Peaks,MusicBrainz tag:americana
Summer Dean,MusicBrainz tag:americana
John Paul White,MusicBrainz tag:americana
Chris Emmert,MusicBrainz tag:americana
Shooting Ghost,MusicBrainz tag:americana
Michael Hall,MusicBrainz tag:americana
Ida Mae,MusicBrainz tag:americana
Rainbow Girls,MusicBrainz tag:americana
Adam Carroll,MusicBrainz tag:americana
Madison Cunningham,MusicBrainz tag:americana
Uncle Lucius,MusicBrainz tag:americana
Frontier Ruckus,MusicBrainz tag:americana
Peter Bradley Adams,MusicBrainz tag:americana
Will Sexton,MusicBrainz tag:americana
Christy McWilson,MusicBrainz tag:americana
Grant Dermody,MusicBrainz tag:americana
Mount Moriah,MusicBrainz tag:americana
The Wood Brothers,MusicBrainz tag:americana
Joe Stamm Band,MusicBrainz tag:americana
Garrison Starr,MusicBrainz tag:americana
Wolf Larsen,MusicBrainz tag:americana
